realSum,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,person_capacity,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_shared_0,room_shared_1,room_private_0,room_private_1,multi_0,multi_1,biz_0,biz_1
221.2171630773557,9.0,95.0,1,2.4741674013100776,1.499850873780279,4.85705,52.37046,2.0,0,1,0,1,0,0,1,0,1,1,0
245.82288566540907,10.0,98.0,1,6.050694737204826,1.6662920533924643,4.81,52.354,2.0,0,1,0,1,0,0,1,0,1,1,0
196.6114404893024,8.0,87.0,1,10.453219551947551,0.3322092144010337,4.98757,52.29921,2.0,0,1,0,1,0,0,1,0,1,1,0
258.0085768518736,10.0,100.0,1,4.599353594596956,0.5030919944116142,4.93428,52.40601,2.0,0,1,0,1,0,0,1,0,1,1,0
1413.3058374147588,10.0,95.0,4,2.5285867094854373,1.472691888707652,4.8692400000000005,52.35582,4.0,0,1,0,1,0,0,1,1,0,1,0
479.4600801443536,9.0,95.0,1,4.774310108806402,0.2820637280625477,4.87274,52.33217,2.0,1,0,0,1,0,1,0,1,0,1,0
920.4883650083192,10.0,99.0,3,1.0502783080107736,0.8064406756102587,4.8903300000000005,52.38252,4.0,1,0,0,1,0,1,0,1,0,1,0
622.876291800436,10.0,98.0,1,1.750366502069159,1.6355972255474551,4.86941,52.36713,2.0,1,0,0,1,0,1,0,0,1,1,0
317.0623110632016,10.0,95.0,1,0.5932291959302427,0.6365911773087146,4.89065,52.37835,2.0,0,1,0,1,0,0,1,0,1,1,0
344.2457760176224,9.0,85.0,0,5.21296650933706,3.8327160421129274,4.96965,52.37392,3.0,1,0,0,1,0,1,0,0,1,1,0
409.39235582218265,9.0,91.0,2,2.6612728993460566,1.970027955112244,4.93202,52.37105,4.0,1,0,0,1,0,1,0,0,1,1,0
282.6142994399269,10.0,98.0,1,2.1593820479734256,1.5422503626132524,4.868469999999999,52.36101,2.0,0,1,0,1,0,0,1,1,0,1,0
319.6400534295691,9.0,94.0,1,0.3940358562606905,0.1959483590067264,4.89887,52.37351,2.0,0,1,0,1,0,0,1,1,0,0,1
290.1131863239051,8.0,82.0,1,2.2105463427447107,1.206081902143363,4.92354,52.36633,2.0,0,1,0,1,0,0,1,0,1,1,0
381.0371897921403,10.0,91.0,1,0.7553339649403623,0.4486168804903532,4.894,52.38,2.0,0,1,0,1,0,0,1,0,1,1,0
276.52145384669467,10.0,94.0,1,5.924732550802987,1.4765118209583892,4.81305,52.35239,2.0,0,1,0,1,0,0,1,0,1,1,0
811.0514845452628,10.0,98.0,1,1.3793400398962383,0.3861357620803379,4.89677,52.36104,2.0,1,0,0,1,0,1,0,1,0,1,0
1106.320155601903,10.0,99.0,1,1.0183806520872525,0.8601405523850606,4.88194,52.36714,2.0,1,0,0,1,0,1,0,1,0,1,0
435.1697794858576,10.0,93.0,1,2.5329930094495627,0.3442966105560922,4.88971,52.35056,2.0,1,0,0,1,0,1,0,0,1,1,0
381.0371897921403,10.0,98.0,1,1.2286456559027872,0.3698019532961227,4.9030000000000005,52.364,2.0,0,1,0,1,0,0,1,1,0,1,0
513.673751552504,10.0,100.0,2,3.1050637991936187,1.8878481438597647,4.93831,52.37689,3.0,1,0,0,1,0,1,0,1,0,1,0
309.7977643943477,10.0,93.0,1,2.3702088966394856,1.8562790047053896,4.8638900000000005,52.36165,2.0,0,1,0,1,0,0,1,1,0,0,1
516.0171537037471,9.0,91.0,2,1.196304903861786,0.9783056128746024,4.87977,52.36623,4.0,1,0,0,1,0,1,0,1,0,1,0
614.4400440559605,10.0,92.0,1,1.3701507627213405,0.1073010915114232,4.89268,52.36092,4.0,0,1,0,1,0,0,1,1,0,1,0
737.2343167811028,8.0,80.0,1,2.445875336409064,0.626836891216754,4.90366,52.35222,2.0,1,0,0,1,0,1,0,1,0,1,0
685.9138096688773,10.0,98.0,2,2.8597924696165715,0.5770980648418833,4.919,52.353,4.0,1,0,0,1,0,1,0,1,0,1,0
823.4715159468517,10.0,95.0,2,3.503952091186423,1.7228436691300804,4.93679,52.3566,5.0,1,0,0,1,0,1,0,1,0,1,0
307.22002202798024,9.0,94.0,1,2.8949775310449337,1.7688405854417426,4.93321,52.36461,2.0,1,0,0,1,0,1,0,1,0,1,0
1997.281653504558,9.0,100.0,3,1.5122702295762689,0.1941015234293637,4.89319,52.35964,6.0,1,0,0,1,0,1,0,1,0,1,0
638.8114264288895,9.0,99.0,1,4.026662462247161,0.8724677156341855,4.84719,52.35043,2.0,1,0,0,1,0,1,0,1,0,1,0
1136.5500433529398,10.0,97.0,3,3.1972985934282425,0.5412267604627591,4.89871,52.3447,4.0,1,0,0,1,0,1,0,1,0,1,0
405.6429123801936,10.0,90.0,1,11.187100154117871,0.4238807315942822,4.99213,52.293040000000005,4.0,0,1,0,1,0,0,1,1,0,1,0
400.4874276474586,10.0,94.0,0,0.8307142280759556,0.4514115129639788,4.8954,52.3659,2.0,0,1,0,1,0,0,1,1,0,0,1
307.22002202798024,10.0,99.0,1,2.2387743821770667,0.2342390132526644,4.90795,52.35528,2.0,0,1,0,1,0,0,1,0,1,1,0
688.0228716049962,10.0,100.0,2,1.2822467230183203,1.197580042986349,4.8754800000000005,52.36917,4.0,0,1,0,1,0,0,1,1,0,1,0
648.8880556792352,10.0,100.0,1,1.5910392036654406,1.5138877551236871,4.87085,52.36887,2.0,1,0,0,1,0,1,0,1,0,1,0
331.8257446160336,10.0,98.0,0,2.6153792122347443,1.978808815342543,4.931430000000001,52.37172,2.0,1,0,0,1,0,1,0,1,0,1,0
420.4063459330256,9.0,94.0,0,2.1379533266321595,0.0576981436516522,4.89098,52.35406,2.0,1,0,0,1,0,1,0,1,0,1,0
774.2600707707451,10.0,96.0,1,3.24668560709205,0.733216648892451,4.84777,52.382290000000005,2.0,1,0,0,1,0,1,0,1,0,1,0
1126.942094532843,8.0,90.0,2,2.88941954285758,1.1995434912583012,4.85516,52.38487,4.0,1,0,0,1,0,1,0,0,1,1,0
208.7971316757669,8.0,88.0,1,10.40607716946772,0.4685946543749776,4.98931,52.3006,2.0,0,1,0,1,0,0,1,0,1,1,0
522.3443395121037,10.0,96.0,2,2.6965813900665454,1.83151589988676,4.860530000000001,52.35945,4.0,0,1,0,1,0,0,1,1,0,1,0
448.5271717479437,9.0,95.0,1,1.2243296655599034,0.9383892634659836,4.889880000000001,52.38406,2.0,0,1,0,1,0,0,1,1,0,1,0
204.1103273732805,10.0,94.0,1,10.898646644844804,0.2003325792143527,4.9921,52.2963,2.0,0,1,0,1,0,0,1,1,0,1,0
442.66866636983576,9.0,88.0,1,0.8166865418020203,0.9430410759408056,4.88623,52.37925,2.0,0,1,0,1,0,0,1,1,0,1,0
325.498558807677,10.0,95.0,1,3.2543600386540854,0.8150482720745783,4.90341,52.34467,2.0,0,1,0,1,0,0,1,0,1,1,0
1351.9087010521878,9.0,97.0,2,0.6128074572394556,0.6261354026228159,4.88411,52.37299,4.0,1,0,0,1,0,1,0,1,0,1,0
583.9758160897992,10.0,100.0,2,6.805426268752378,0.4178391799529932,4.94575,52.32125,4.0,1,0,0,1,0,1,0,1,0,1,0
614.4400440559605,9.0,98.0,3,4.055558885452375,2.144151474553194,4.90319,52.40916,4.0,1,0,0,1,0,1,0,1,0,1,0
279.09919621306216,9.0,93.0,1,7.297903452296986,3.0297151455229785,4.78942,52.35666,4.0,0,1,0,1,0,0,1,1,0,1,0
345.1831368781197,10.0,94.0,1,1.2051762215606054,0.427585515339741,4.88623,52.36325,2.0,0,1,0,1,0,0,1,0,1,1,0
245.82288566540907,10.0,99.0,0,2.86126129098388,1.341994910603279,4.90543,52.39782,4.0,0,1,0,1,0,0,1,1,0,1,0
522.3443395121037,10.0,97.0,2,9.461193276819836,0.5199748417991036,4.98045,52.30713,3.0,1,0,0,1,0,1,0,1,0,1,0
303.4705785859912,5.0,80.0,0,3.8756943705432993,0.5335506980152729,4.83907,52.3842,4.0,0,1,0,1,0,0,1,0,1,1,0
798.8657933587983,9.0,95.0,3,3.816294493436277,0.7166396308234398,4.86308,52.34427,5.0,1,0,0,1,0,1,0,1,0,0,1
654.9809012724675,10.0,96.0,1,1.157611864220484,0.4427565973806295,4.89924,52.36353,2.0,0,1,0,1,0,0,1,1,0,1,0
277.45881470719195,10.0,98.0,1,4.048209028263254,0.1245077819423133,4.83365,52.37301,2.0,0,1,0,1,0,0,1,0,1,1,0
498.910317999672,10.0,96.0,2,3.9197071621384896,0.1967484252974422,4.83556,52.37426,4.0,0,1,0,1,0,0,1,0,1,1,0
491.64577133081815,10.0,94.0,2,3.061593749736752,0.4565702771027853,4.89156,52.34573,4.0,1,0,0,1,0,1,0,1,0,1,0
442.4343261547114,10.0,96.0,1,2.0819265631422392,2.005066358810773,4.86382,52.36785,2.0,0,1,0,1,0,0,1,0,1,1,0
202.70428608253465,10.0,98.0,1,8.328174013681252,3.322728204022658,5.00683,52.34575,2.0,0,1,0,1,0,0,1,0,1,1,0
258.0085768518736,10.0,98.0,1,7.174061152495985,3.00537913654262,4.79,52.36,3.0,0,0,1,0,1,1,0,0,1,1,0
245.82288566540907,10.0,96.0,1,3.869383502868556,1.1541799683788203,4.85118,52.34976,2.0,0,1,0,1,0,0,1,0,1,1,0
669.7443348252995,9.0,88.0,2,2.502125234308872,1.9683862116295985,4.86204,52.36122,4.0,1,0,0,1,0,1,0,0,1,1,0
453.4483162655544,9.0,85.0,1,2.946369673139789,0.8805309068987951,4.85021,52.376740000000005,2.0,1,0,0,1,0,1,0,1,0,0,1
706.5357485998172,9.0,89.0,3,2.531798798357753,1.9508241563748103,4.86191,52.36085,4.0,1,0,0,1,0,1,0,0,1,1,0
1038.361493215851,9.0,99.0,2,0.1951980501873343,0.2543870729567982,4.89572,52.37252,4.0,1,0,0,1,0,1,0,1,0,1,0
2500.8787758067165,9.0,100.0,1,1.4292708718377594,1.2019194359640075,4.88676,52.38548,4.0,1,0,0,1,0,1,0,1,0,1,0
399.5500667869613,9.0,88.0,0,0.9598558196666732,0.6589549052774286,4.88589,52.36582,2.0,0,1,0,1,0,0,1,1,0,0,1
407.9863145314368,9.0,82.0,0,1.731690237097334,0.1068345836161703,4.909330000000001,52.36125,2.0,0,1,0,1,0,0,1,1,0,0,1
407.9863145314368,8.0,78.0,0,1.7635668072623376,0.1304376878811783,4.909590000000001,52.36101,2.0,0,1,0,1,0,0,1,1,0,0,1
319.40571321444475,9.0,96.0,1,1.1103486515953374,1.2007269573498716,4.878,52.377,2.0,0,1,0,1,0,0,1,0,1,1,0
817.1443301384951,10.0,100.0,3,4.193063773512277,0.1530381646078639,4.91948,52.33918,4.0,1,0,0,1,0,1,0,0,1,1,0
792.7729477655661,9.0,92.0,3,6.446611060893965,2.5320980249943688,4.79853,52.37599,6.0,1,0,0,1,0,1,0,1,0,1,0
274.1780516954515,9.0,90.0,1,1.1633859680678085,0.6138031297978308,4.88414,52.36433,2.0,0,1,0,1,0,0,1,0,1,1,0
774.2600707707451,9.0,93.0,1,0.345523840742521,0.4195982639991573,4.88805,52.37353,2.0,1,0,0,1,0,1,0,1,0,1,0
221.2171630773557,10.0,100.0,1,9.230171256230186,0.2947510204240605,4.9806,52.3099,2.0,0,1,0,1,0,0,1,1,0,1,0
436.3414805614792,9.0,90.0,0,1.0920611908615705,0.5619198281084249,4.88556,52.36457,2.0,0,1,0,1,0,0,1,1,0,0,1
974.6209547020364,10.0,95.0,1,1.2238902406353978,0.2904783052940414,4.88808,52.36267,3.0,1,0,0,1,0,1,0,1,0,1,0
1044.6886790242074,9.0,96.0,3,3.5132238825336257,1.660496489168836,4.93637,52.35604,5.0,1,0,0,1,0,1,0,1,0,1,0
607.1754973871067,10.0,96.0,1,1.4250454822872758,1.3247353046140298,4.874,52.368,4.0,0,1,0,1,0,0,1,0,1,1,0
314.4845686968341,9.0,91.0,1,2.123122113662819,0.2337022412454324,4.90917,52.35688,2.0,0,1,0,1,0,0,1,0,1,1,0
390.6451386122373,9.0,86.0,1,1.4250789186884407,1.324766945124097,4.874,52.368,2.0,0,1,0,1,0,0,1,0,1,1,0
449.6988728235653,10.0,98.0,1,0.2403669761183767,0.4770434349678951,4.89372,52.37536,4.0,0,1,0,1,0,0,1,1,0,1,0
181.8480069364704,10.0,87.0,1,2.7165218008543284,1.5253450419553285,4.855,52.36600000000001,2.0,0,1,0,1,0,0,1,0,1,1,0
2458.2288566540906,10.0,100.0,3,1.1627614308403376,0.9103197866147276,4.88076,52.36601,5.0,1,0,0,1,0,1,0,1,0,1,0
410.32971668267993,8.0,91.0,1,2.033686640136478,1.3125529101338531,4.92214,52.37751,2.0,1,0,0,1,0,1,0,1,0,1,0
771.6823284043776,9.0,96.0,1,2.670217588988946,0.6242630501583555,4.89646,52.34932,2.0,1,0,0,1,0,1,0,1,0,1,0
415.2508612002906,10.0,96.0,2,7.081052422366315,3.19576631771615,4.78951,52.37887,4.0,1,0,0,1,0,1,0,1,0,1,0
577.4142900663184,9.0,97.0,1,1.2454901675254375,0.4970273626145227,4.90002,52.36287,2.0,1,0,0,1,0,1,0,0,1,1,0
531.9522883322007,9.0,93.0,1,1.210052845440982,0.9869445639151446,4.87956,52.36619,2.0,1,0,0,1,0,1,0,1,0,1,0
552.808567478265,9.0,96.0,2,6.329190085032534,4.411915315184665,4.98537,52.3664,4.0,1,0,0,1,0,1,0,1,0,1,0
1651.864176411314,10.0,100.0,3,0.9479501149031376,0.8155665154980324,4.88167,52.36837,4.0,1,0,0,1,0,1,0,1,0,1,0
282.8486396550512,10.0,98.0,1,4.04677392100638,1.2112289797247815,4.91643,52.406690000000005,2.0,1,0,0,1,0,1,0,1,0,1,0
347.9952194596115,10.0,100.0,2,7.448076119094492,2.4623758154471687,4.80439,52.3341,4.0,0,1,0,1,0,0,1,1,0,1,0
485.5529257375859,9.0,95.0,2,2.4211262791138632,1.3912920795491988,4.85801,52.37675,3.0,1,0,0,1,0,1,0,1,0,1,0
436.3414805614792,10.0,98.0,1,0.7316357598343444,0.3063782603336532,4.90369,52.37435,2.0,0,1,0,1,0,0,1,1,0,1,0
221.2171630773557,10.0,93.0,1,2.772629647037306,1.3098681163007877,4.85321,52.36824,2.0,0,1,0,1,0,0,1,0,1,1,0
460.9472031495325,10.0,98.0,1,1.6603169580718946,0.0365299349690898,4.90741,52.36115,2.0,1,0,0,1,0,1,0,1,0,1,0
552.808567478265,9.0,99.0,3,8.149967773654454,3.3115272879983904,5.0049,52.34713,4.0,1,0,0,1,0,1,0,1,0,1,0
368.8514986056758,10.0,93.0,1,6.978908089437527,0.0687184318413499,4.94193,52.318090000000005,2.0,1,0,0,1,0,1,0,1,0,1,0
209.03147189089125,9.0,89.0,0,4.629759730730524,0.8502639211480465,4.827,52.383,2.0,0,1,0,1,0,0,1,0,1,1,0
568.9780423218428,10.0,92.0,0,0.5016413716644758,0.2751186389666705,4.89403,52.36876,3.0,0,1,0,1,0,0,1,1,0,0,1
1044.6886790242074,9.0,94.0,2,1.7381836787487484,0.3776491570566164,4.89285,52.35761,4.0,1,0,0,1,0,1,0,1,0,1,0
489.30236917957495,8.0,85.0,1,0.5314343611142552,0.147342513212529,4.9,52.371,2.0,1,0,0,1,0,1,0,0,1,1,0
239.7300400721768,9.0,91.0,1,1.8778904684545863,0.7651677882558822,4.9161,52.38255,2.0,0,1,0,1,0,0,1,1,0,1,0
734.8909146298597,9.0,89.0,2,0.8268636946364731,0.6483040842536506,4.88518,52.3676,4.0,1,0,0,1,0,1,0,1,0,0,1
274.1780516954515,10.0,96.0,1,3.169262405932536,0.6419533809730128,4.84736,52.37851,2.0,0,1,0,1,0,0,1,1,0,1,0
399.5500667869613,10.0,95.0,1,1.1180016594802644,0.4841207760826837,4.88636,52.36407,2.0,0,1,0,1,0,0,1,1,0,0,1
337.91859020926586,10.0,86.0,1,3.042632814959356,1.68990296753702,4.93374,52.36187,3.0,0,1,0,1,0,0,1,1,0,1,0
474.0702551964943,10.0,100.0,2,7.494987621979645,3.316991622443339,4.78534,52.35955,4.0,1,0,0,1,0,1,0,1,0,1,0
534.7643709136926,10.0,96.0,1,2.290544365670652,1.6831399184913935,4.85977,52.37046,2.0,1,0,0,1,0,1,0,1,0,1,0
436.3414805614792,9.0,92.0,0,0.9823256087976632,0.6400305551847726,4.88585,52.3656,2.0,0,1,0,1,0,0,1,1,0,0,1
1112.1786609800108,9.0,97.0,2,0.9384199597900156,0.9089482696796484,4.88732,52.38089,4.0,1,0,0,1,0,1,0,1,0,1,0
614.4400440559605,9.0,95.0,2,0.8689376780218488,0.9431073696347472,4.88085,52.37542,4.0,0,1,0,1,0,0,1,1,0,1,0
202.70428608253465,9.0,86.0,1,3.5789888131796745,1.0807963140739605,4.85001,52.35482,2.0,0,1,0,1,0,0,1,1,0,1,0
430.24863496824696,10.0,96.0,1,3.481206790359048,1.3413970797407817,4.85439,52.3528,2.0,1,0,0,1,0,1,0,1,0,1,0
243.2451432990416,9.0,92.0,1,7.104815916987718,0.1969119600847507,4.94234,52.31694,2.0,0,1,0,1,0,0,1,0,1,1,0
277.69315492231624,10.0,97.0,1,2.759807642732134,1.6131358710845638,4.855119999999999,52.36458,2.0,0,1,0,1,0,0,1,0,1,1,0
356.4314672040869,10.0,99.0,1,2.9304498212371377,0.9890716194329544,4.90341,52.34766,2.0,0,1,0,1,0,0,1,1,0,1,0
555.3863098446325,10.0,96.0,1,0.3971287274991505,0.4249699342286068,4.88729,52.37293,3.0,0,1,0,1,0,0,1,1,0,1,0
352.68202376209786,9.0,96.0,1,4.753301220591684,0.291265710472625,4.83576,52.34888,2.0,1,0,0,1,0,1,0,1,0,1,0
318.2340121388232,9.0,94.0,1,0.6432797933909642,0.7051149438759162,4.88381,52.37428,4.0,0,1,0,1,0,0,1,0,1,1,0
368.6171583905514,9.0,98.0,1,1.843414802892541,1.567852819146674,4.8693,52.36534,2.0,1,0,0,1,0,1,0,1,0,1,0
774.2600707707451,10.0,99.0,1,3.240919753612332,2.034269593921583,4.94043,52.37632,4.0,0,1,0,1,0,0,1,1,0,1,0
1029.925245471375,9.0,95.0,1,1.7763168318632667,0.3904185288251806,4.89078,52.35733,4.0,1,0,0,1,0,1,0,1,0,1,0
326.6702598832986,8.0,90.0,3,3.9253330803389503,1.968889299785439,4.90505,52.40775,4.0,1,0,0,1,0,1,0,1,0,1,0
299.72113514400206,10.0,100.0,1,3.812821067852762,1.1108471283219898,4.85085,52.35075,2.0,0,1,0,1,0,0,1,1,0,1,0
688.0228716049962,8.0,91.0,2,4.894306981480401,0.8312679532162717,4.8808,52.32989,4.0,1,0,0,1,0,1,0,1,0,1,0
399.31572657183705,10.0,98.0,1,2.7484060408978936,1.6530573697807769,4.93125,52.36517,3.0,1,0,0,1,0,1,0,1,0,1,0
362.5243127973192,10.0,97.0,2,2.465013388537726,0.1210290090382624,4.911630000000001,52.3542,2.0,1,0,0,1,0,1,0,1,0,1,0
350.1042813957304,10.0,93.0,0,1.182523156670852,1.2642717941773842,4.8768,52.3769,2.0,0,1,0,1,0,0,1,0,1,1,0
1038.361493215851,9.0,90.0,1,1.761900973638962,1.6840366529235025,4.86843,52.36846,2.0,1,0,0,1,0,1,0,1,0,1,0
432.3576969043658,8.0,90.0,1,1.4333734110859075,1.3630703276441116,4.87292,52.36957,2.0,0,1,0,1,0,0,1,1,0,1,0
337.6842499941415,10.0,98.0,1,1.5514001269716866,0.923614786809486,4.91487,52.36912,2.0,0,1,0,1,0,0,1,1,0,1,0
1118.2715065732432,10.0,95.0,3,1.96011552062919,0.2477981208904617,4.88954,52.35575,4.0,1,0,0,1,0,1,0,1,0,1,0
335.57518805802266,9.0,92.0,0,3.310462564729232,0.8596018053488346,4.9268,52.35179,2.0,0,1,0,1,0,0,1,1,0,1,0
468.2117498183864,10.0,95.0,1,2.4641833980904337,1.5184080542126452,4.87182,52.39115,2.0,1,0,0,1,0,1,0,1,0,1,0
241.83910200829567,9.0,90.0,1,6.32486346550931,1.964267309099485,4.80538,52.35457,2.0,0,1,0,1,0,0,1,1,0,1,0
1739.03873643756,10.0,98.0,2,2.140598515315153,0.2386103255550466,4.894,52.354,4.0,1,0,0,1,0,1,0,1,0,1,0
368.6171583905514,10.0,98.0,1,6.291365973282467,2.3808055243960418,4.8016,52.36542,2.0,1,0,0,1,0,1,0,1,0,1,0
346.5891781688656,9.0,89.0,0,2.011355928615153,0.4006963639941867,4.89581,52.35523,2.0,0,1,0,1,0,0,1,1,0,1,0
417.8286035666581,10.0,96.0,2,2.937801886453491,0.998585843757206,4.92598,52.35614,4.0,0,1,0,1,0,0,1,1,0,1,0
421.34370679352287,10.0,95.0,1,1.737851302767052,1.877712322461092,4.87309,52.38293,2.0,1,0,0,1,0,1,0,1,0,0,1
712.8629344081738,10.0,94.0,1,1.0888412392791802,1.1916766135357626,4.87867,52.37745,2.0,1,0,0,1,0,1,0,1,0,1,0
308.39172310360186,9.0,97.0,1,1.9131368224630303,1.521022938247527,4.86939,52.36401,3.0,0,1,0,1,0,0,1,0,1,1,0
333.23178590677946,9.0,88.0,0,2.1368991958336045,0.0837770875750669,4.88968,52.35414,2.0,0,1,0,1,0,0,1,1,0,1,0
356.1971269889626,10.0,100.0,1,1.8688444053531743,0.8393184180742623,4.91674,52.38177,2.0,0,1,0,1,0,0,1,1,0,1,0
351.51032268647623,9.0,84.0,0,1.5647645877321996,0.1816822906160285,4.89034,52.35927,2.0,0,1,0,1,0,0,1,0,1,1,0
264.33576266023016,10.0,97.0,1,3.5489264149300257,2.4371601128802998,4.9452,52.37413,2.0,0,1,0,1,0,0,1,0,1,1,0
344.2457760176224,10.0,98.0,1,2.579456768894296,1.939540827332288,4.862,52.36,2.0,0,1,0,1,0,0,1,1,0,1,0
515.7828134886229,9.0,93.0,3,2.680403418532747,1.2899112742126717,4.85397,52.37062,4.0,1,0,0,1,0,1,0,1,0,1,0
491.64577133081815,10.0,90.0,3,4.051917607255711,0.6841712966128629,4.83588,52.36325,6.0,1,0,0,1,0,1,0,1,0,1,0
501.2537201509151,10.0,100.0,1,2.314548394921164,1.595429011714874,4.85911,52.37315,2.0,1,0,0,1,0,1,0,1,0,1,0
552.808567478265,10.0,100.0,1,1.4756207370733208,1.4395679661164715,4.88128,52.38435,3.0,1,0,0,1,0,1,0,1,0,1,0
386.19267452487526,10.0,96.0,1,0.2862270363942465,0.2213098445190591,4.896,52.37137,2.0,0,1,0,1,0,0,1,0,1,1,0
1136.5500433529398,9.0,95.0,2,0.3639339290695795,0.2256158781449668,4.89591,52.37045,4.0,1,0,0,1,0,1,0,1,0,1,0
268.0852061022192,10.0,99.0,0,8.396193965451163,3.349573513993501,5.00769,52.34542,2.0,0,1,0,1,0,0,1,1,0,1,0
319.40571321444475,10.0,99.0,1,3.257268339680081,1.8448750660290103,4.902,52.402,2.0,0,1,0,1,0,0,1,1,0,1,0
1210.3672111171,9.0,87.0,3,7.969305988961323,3.4497912331003158,5.00369,52.34984,4.0,1,0,0,1,0,1,0,0,1,1,0
540.6228762918005,9.0,89.0,2,3.53040385878742,2.096772714077786,4.94081,52.36082,4.0,1,0,0,1,0,1,0,1,0,1,0
1044.6886790242074,10.0,100.0,1,2.1587272360800718,0.462624354105188,4.88398,52.35465,2.0,1,0,0,1,0,1,0,1,0,1,0
539.6855154313032,10.0,93.0,3,5.309254055530047,2.98330456540736,4.871,52.419,6.0,1,0,0,1,0,1,0,1,0,0,1
485.5529257375859,10.0,100.0,1,3.550537513117757,1.394272482037601,4.8551400000000005,52.35136,2.0,1,0,0,1,0,1,0,1,0,1,0
178.0985634944813,10.0,96.0,1,8.894206248511344,0.4494306281654909,4.98595,52.317040000000006,2.0,0,1,0,1,0,0,1,1,0,1,0
661.308087080824,9.0,95.0,2,0.2974726347767152,0.273675427402192,4.89668,52.3717,4.0,0,1,0,1,0,0,1,1,0,0,1
1572.8915239144192,9.0,98.0,4,0.1673131477644722,0.2400719766181269,4.89533,52.3726,4.0,0,1,0,1,0,0,1,1,0,0,1
329.4823424647904,9.0,97.0,1,0.3700082752668438,0.2649952611077426,4.89735,52.37116,2.0,0,1,0,1,0,0,1,1,0,0,1
436.10714034635487,10.0,95.0,0,3.3864906698808577,0.4393454321343346,4.84393,52.37781,2.0,1,0,0,1,0,1,0,0,1,1,0
722.2365430131465,9.0,96.0,1,2.056143962063712,0.5829532354990414,4.89877,52.35508,4.0,1,0,0,1,0,1,0,1,0,1,0
399.5500667869613,10.0,96.0,2,1.9873365148655668,1.9243132700446044,4.86394,52.3725,4.0,1,0,0,1,0,1,0,1,0,1,0
602.0200126543716,9.0,95.0,1,2.583144908068959,0.6132777706171577,4.90526,52.35124,2.0,1,0,0,1,0,1,0,1,0,1,0
319.40571321444475,9.0,96.0,2,7.401774924959425,0.324430029958923,4.94785,52.31577,4.0,0,1,0,1,0,0,1,1,0,1,0
817.1443301384951,10.0,89.0,2,2.2026551610414105,0.4808489268128597,4.88359,52.35431,4.0,1,0,0,1,0,1,0,1,0,1,0
439.8565837883439,10.0,100.0,3,4.745291339574047,0.7900395774136626,4.93168,52.40876,4.0,1,0,0,1,0,1,0,1,0,1,0
546.7157218850327,10.0,100.0,2,2.4862560849513597,1.9075886852707808,4.86311,52.360490000000006,3.0,1,0,0,1,0,1,0,1,0,1,0
1161.1557659409932,9.0,87.0,4,1.143335256300487,0.434767398257414,4.88679,52.36371,6.0,1,0,0,1,0,1,0,0,1,1,0
393.4572211937291,10.0,92.0,1,1.661022025321989,1.7328978100848034,4.87005,52.37812,2.0,0,1,0,1,0,0,1,1,0,1,0
386.19267452487526,10.0,96.0,1,0.3428061638767657,0.2704808015473475,4.89675,52.37111,2.0,0,1,0,1,0,0,1,0,1,1,0
540.6228762918005,10.0,100.0,1,0.8993193377447499,0.8442495516905745,4.880380000000001,52.37106,2.0,1,0,0,1,0,1,0,1,0,1,0
614.4400440559605,10.0,99.0,2,1.4690753644746604,0.1869973972516004,4.90645,52.36286,4.0,1,0,0,1,0,1,0,0,1,1,0
196.6114404893024,9.0,84.0,1,4.45291253977435,0.6150929612848858,4.82782,52.37562,2.0,0,1,0,1,0,0,1,0,1,1,0
784.1023598059663,8.0,95.0,2,1.3407265036144973,1.3704601766751132,4.8735800000000005,52.37481,5.0,1,0,0,1,0,1,0,0,1,1,0
675.6028402034074,10.0,97.0,1,1.2216762047028968,0.6329835978810849,4.88339,52.364,4.0,0,1,0,1,0,0,1,1,0,1,0
259.4146181426195,9.0,92.0,1,2.678607793001168,0.619887130110782,4.90647,52.35059,3.0,0,1,0,1,0,0,1,0,1,1,0
467.0400487427648,10.0,100.0,1,1.6450857112662365,1.2728867269609074,4.88967,52.38787,2.0,0,1,0,1,0,0,1,1,0,1,0
442.66866636983576,9.0,88.0,1,0.2895266515672745,0.4493808956206092,4.89548,52.37539,2.0,0,1,0,1,0,0,1,1,0,1,0
436.10714034635487,9.0,94.0,1,0.2726701727182661,0.4680815370178567,4.89045,52.37507,2.0,0,1,0,1,0,0,1,1,0,1,0
473.132894335997,10.0,99.0,1,0.922796231237302,0.6789854703980611,4.8861300000000005,52.36612,2.0,0,1,0,1,0,0,1,1,0,1,0
371.1949007569189,7.0,74.0,1,1.3403735525137348,0.8435705630862228,4.91269,52.37442,2.0,1,0,0,1,0,1,0,0,1,1,0
298.78377428350484,9.0,89.0,1,1.2980229450859604,0.8133544991075086,4.911980000000001,52.37485,2.0,1,0,0,1,0,1,0,0,1,1,0
143.65055187120663,8.0,81.0,1,6.502260068918842,0.1868052977296511,4.947,52.325,2.0,0,1,0,1,0,0,1,1,0,1,0
917.9106226419516,10.0,96.0,2,3.6138475671793455,0.4328047659136378,4.84019,52.37578,4.0,1,0,0,1,0,1,0,1,0,1,0
